[Thu Jul 26 15:08:34.274119 2018] [php7:notice] [pid 10013] [client 127.0.0.1:34770] PHP Notice:  Undefined variable: plop in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 92
[Thu Jul 26 15:08:34.275143 2018] [php7:error] [pid 10013] [client 127.0.0.1:34770] PHP Fatal error:  Uncaught PDOException: SQLSTATE[HY000] [1045] Access denied for user ''@'localhost' (using password: NO) in /home/fabien/Code/codi-n-shop-php/catalogue.php:92\nStack trace:\n#0 /home/fabien/Code/codi-n-shop-php/catalogue.php(92): PDO->__construct('mysql:host=loca...', NULL, NULL)\n#1 {main}\n  thrown in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 92
[Thu Jul 26 15:09:10.353939 2018] [php7:notice] [pid 9252] [client 127.0.0.1:34776] PHP Notice:  Undefined variable: admin in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 92
[Thu Jul 26 15:09:10.353993 2018] [php7:notice] [pid 9252] [client 127.0.0.1:34776] PHP Notice:  Undefined variable: plop in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 92
[Thu Jul 26 15:09:10.356497 2018] [php7:error] [pid 9252] [client 127.0.0.1:34776] PHP Fatal error:  Uncaught PDOException: SQLSTATE[HY000] [1045] Access denied for user ''@'localhost' (using password: NO) in /home/fabien/Code/codi-n-shop-php/catalogue.php:92\nStack trace:\n#0 /home/fabien/Code/codi-n-shop-php/catalogue.php(92): PDO->__construct('mysql:host=loca...', NULL, NULL)\n#1 {main}\n  thrown in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 92
[Thu Jul 26 15:09:40.433736 2018] [php7:notice] [pid 9111] [client 127.0.0.1:34794] PHP Notice:  Array to string conversion in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 94
[Thu Jul 26 15:09:40.433818 2018] [php7:notice] [pid 9111] [client 127.0.0.1:34794] PHP Notice:  Array to string conversion in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 94
[Thu Jul 26 15:09:40.433836 2018] [php7:notice] [pid 9111] [client 127.0.0.1:34794] PHP Notice:  Array to string conversion in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 94
[Thu Jul 26 15:09:40.433848 2018] [php7:notice] [pid 9111] [client 127.0.0.1:34794] PHP Notice:  Array to string conversion in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 94
[Thu Jul 26 15:09:40.433874 2018] [php7:notice] [pid 9111] [client 127.0.0.1:34794] PHP Notice:  Array to string conversion in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 94
[Thu Jul 26 15:10:18.901691 2018] [php7:notice] [pid 9120] [client 127.0.0.1:34808] PHP Notice:  Undefined variable: fefegkegoje in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 94
[Thu Jul 26 15:10:18.901756 2018] [php7:notice] [pid 9120] [client 127.0.0.1:34808] PHP Notice:  Undefined variable: fefegkegoje in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 94
[Thu Jul 26 15:10:18.901771 2018] [php7:notice] [pid 9120] [client 127.0.0.1:34808] PHP Notice:  Undefined variable: fefegkegoje in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 94
[Thu Jul 26 15:10:18.901783 2018] [php7:notice] [pid 9120] [client 127.0.0.1:34808] PHP Notice:  Undefined variable: fefegkegoje in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 94
[Thu Jul 26 15:10:18.901796 2018] [php7:notice] [pid 9120] [client 127.0.0.1:34808] PHP Notice:  Undefined variable: fefegkegoje in /home/fabien/Code/codi-n-shop-php/catalogue.php on line 94
